payment_method,failure_code,amount,attempt_number,customer_failure_count,merchant_failure_rate,transaction_hour,is_international,previous_success,failure_class
CARD,INVALID_CARD,16577,1,0,0.11,8,1,1,PERMANENT
CARD,FRAUD_SUSPECTED,44284,4,1,0.24,8,1,1,RISK
CARD,INVALID_CARD,8953,2,3,0.2,1,1,1,PERMANENT
UPI,FRAUD_SUSPECTED,537,1,4,0.01,13,0,0,RISK
NETBANKING,FRAUD_SUSPECTED,44558,3,0,0.16,18,0,1,RISK
UPI,NETWORK_ERROR,9060,4,4,0.39,10,1,1,TRANSIENT
NETBANKING,FRAUD_SUSPECTED,28317,4,4,0.15,17,0,0,RISK
UPI,NETWORK_ERROR,26339,4,4,0.04,10,0,1,TRANSIENT
CARD,BANK_TIMEOUT,16097,4,3,0.44,5,0,0,TRANSIENT
NETBANKING,BANK_TIMEOUT,23555,2,4,0.19,23,1,0,TRANSIENT
UPI,FRAUD_SUSPECTED,39427,4,1,0.15,0,0,0,RISK
NETBANKING,FRAUD_SUSPECTED,20060,4,2,0.14,15,0,1,RISK
CARD,INVALID_CARD,49963,1,4,0.49,14,0,1,PERMANENT
CARD,FRAUD_SUSPECTED,37780,4,3,0.12,12,0,0,RISK
UPI,CARD_DECLINED,22586,4,1,0.46,12,0,0,CUSTOMER_ACTION
UPI,NETWORK_ERROR,46352,4,2,0.22,20,1,0,TRANSIENT
NETBANKING,NETWORK_ERROR,10687,1,5,0.26,16,1,1,TRANSIENT
NETBANKING,GATEWAY_TIMEOUT,27909,1,3,0.17,14,0,0,TRANSIENT
CARD,EXPIRED_CARD,4696,1,0,0.14,10,1,1,PERMANENT
UPI,INVALID_CARD,25333,3,3,0.35,17,0,0,PERMANENT
CARD,BANK_TIMEOUT,49785,3,5,0.09,18,0,1,TRANSIENT
NETBANKING,GATEWAY_TIMEOUT,19249,1,5,0.35,21,1,1,TRANSIENT
NETBANKING,CARD_DECLINED,14970,1,5,0.4,6,1,1,CUSTOMER_ACTION
NETBANKING,INSUFFICIENT_FUNDS,21128,3,4,0.21,15,0,1,CUSTOMER_ACTION
NETBANKING,NETWORK_ERROR,16841,3,4,0.36,3,1,1,TRANSIENT
UPI,BANK_TIMEOUT,49012,3,0,0.39,11,1,0,TRANSIENT
UPI,INSUFFICIENT_FUNDS,3436,4,2,0.48,1,1,1,CUSTOMER_ACTION
NETBANKING,CARD_DECLINED,48634,2,1,0.37,16,1,1,CUSTOMER_ACTION
UPI,CARD_DECLINED,48769,3,2,0.5,22,1,0,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,39196,4,5,0.11,13,1,1,RISK
NETBANKING,FRAUD_SUSPECTED,24100,4,4,0.35,21,0,1,RISK
NETBANKING,BANK_TIMEOUT,21242,2,4,0.37,4,1,0,TRANSIENT
CARD,ACCOUNT_BLOCKED,7988,3,1,0.36,0,0,1,PERMANENT
NETBANKING,FRAUD_SUSPECTED,1412,3,0,0.48,5,1,1,RISK
CARD,BANK_TIMEOUT,8024,2,0,0.21,12,1,1,TRANSIENT
CARD,FRAUD_SUSPECTED,139,4,0,0.5,14,1,0,RISK
UPI,ACCOUNT_BLOCKED,48681,3,0,0.21,9,0,1,PERMANENT
NETBANKING,INSUFFICIENT_FUNDS,19374,2,4,0.28,3,1,1,CUSTOMER_ACTION
UPI,ACCOUNT_BLOCKED,11106,4,0,0.08,11,1,0,PERMANENT
NETBANKING,NETWORK_ERROR,15313,1,2,0.26,13,1,1,TRANSIENT
CARD,CARD_DECLINED,3650,3,3,0.41,16,0,0,CUSTOMER_ACTION
NETBANKING,CARD_DECLINED,1505,4,5,0.45,10,1,0,CUSTOMER_ACTION
UPI,CARD_DECLINED,15668,3,0,0.35,15,0,0,CUSTOMER_ACTION
NETBANKING,INSUFFICIENT_FUNDS,3732,4,3,0.23,12,1,1,CUSTOMER_ACTION
UPI,NETWORK_ERROR,48326,2,2,0.09,20,0,1,TRANSIENT
CARD,FRAUD_SUSPECTED,14758,2,4,0.38,2,1,0,RISK
UPI,FRAUD_SUSPECTED,34132,1,2,0.23,5,0,0,RISK
NETBANKING,ACCOUNT_BLOCKED,49724,4,2,0.18,11,0,1,PERMANENT
UPI,NETWORK_ERROR,2077,4,0,0.5,11,1,1,TRANSIENT
UPI,NETWORK_ERROR,40922,3,0,0.29,17,1,1,TRANSIENT
UPI,FRAUD_SUSPECTED,12614,3,5,0.3,22,1,0,RISK
NETBANKING,FRAUD_SUSPECTED,9961,4,1,0.16,0,0,1,RISK
NETBANKING,CARD_DECLINED,22764,1,2,0.05,18,1,1,CUSTOMER_ACTION
UPI,GATEWAY_TIMEOUT,31204,3,4,0.17,2,0,1,TRANSIENT
CARD,CARD_DECLINED,22004,1,5,0.04,15,1,0,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,27420,1,3,0.15,12,0,1,TRANSIENT
CARD,CARD_DECLINED,16370,2,1,0.07,21,1,1,CUSTOMER_ACTION
NETBANKING,GATEWAY_TIMEOUT,33527,1,0,0.06,16,0,0,TRANSIENT
NETBANKING,INVALID_CARD,36693,3,0,0.39,17,1,0,PERMANENT
NETBANKING,INVALID_ACCOUNT,43748,1,1,0.45,16,0,1,PERMANENT
NETBANKING,INSUFFICIENT_FUNDS,1030,1,2,0.26,18,0,1,CUSTOMER_ACTION
UPI,GATEWAY_TIMEOUT,17648,1,1,0.12,22,0,1,TRANSIENT
NETBANKING,GATEWAY_TIMEOUT,7460,1,2,0.19,22,0,1,TRANSIENT
NETBANKING,INVALID_CARD,12183,1,1,0.5,3,1,1,PERMANENT
UPI,FRAUD_SUSPECTED,9084,1,1,0.46,9,1,1,RISK
UPI,INVALID_ACCOUNT,33242,1,1,0.36,23,1,0,PERMANENT
UPI,EXPIRED_CARD,30052,3,4,0.26,17,1,1,PERMANENT
CARD,BANK_TIMEOUT,394,2,0,0.13,2,1,1,TRANSIENT
NETBANKING,FRAUD_SUSPECTED,23296,4,5,0.45,3,1,1,RISK
NETBANKING,FRAUD_SUSPECTED,41500,1,1,0.02,18,1,0,RISK
NETBANKING,FRAUD_SUSPECTED,37443,4,2,0.33,12,1,1,RISK
CARD,GATEWAY_TIMEOUT,9548,3,1,0.4,4,0,0,TRANSIENT
UPI,NETWORK_ERROR,17874,4,3,0.13,5,1,0,TRANSIENT
CARD,CARD_DECLINED,32213,3,2,0.28,3,0,1,CUSTOMER_ACTION
CARD,INSUFFICIENT_FUNDS,2468,2,2,0.14,8,0,1,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,11371,1,3,0.31,11,1,0,RISK
NETBANKING,CARD_DECLINED,39284,4,1,0.48,13,0,0,CUSTOMER_ACTION
NETBANKING,CARD_DECLINED,15563,1,1,0.24,7,1,0,CUSTOMER_ACTION
CARD,CARD_DECLINED,41700,4,4,0.41,1,0,0,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,32680,1,5,0.49,13,0,1,TRANSIENT
UPI,FRAUD_SUSPECTED,49179,4,5,0.38,9,1,1,RISK
NETBANKING,CARD_DECLINED,14095,3,0,0.5,20,1,0,CUSTOMER_ACTION
NETBANKING,BANK_TIMEOUT,14318,2,1,0.37,3,1,1,TRANSIENT
CARD,INVALID_CARD,27758,4,5,0.14,15,0,0,PERMANENT
NETBANKING,BANK_TIMEOUT,4131,3,0,0.28,16,1,0,TRANSIENT
CARD,EXPIRED_CARD,1269,1,5,0.28,15,1,1,PERMANENT
NETBANKING,INSUFFICIENT_FUNDS,18614,2,1,0.17,18,0,0,CUSTOMER_ACTION
UPI,CARD_DECLINED,23698,4,3,0.23,5,1,1,CUSTOMER_ACTION
CARD,FRAUD_SUSPECTED,44300,3,0,0.09,3,1,0,RISK
CARD,BANK_TIMEOUT,34593,3,3,0.5,7,1,0,TRANSIENT
NETBANKING,CARD_DECLINED,35111,4,4,0.42,9,0,0,CUSTOMER_ACTION
CARD,FRAUD_SUSPECTED,45192,2,2,0.34,19,1,1,RISK
CARD,INVALID_CARD,37863,2,5,0.3,16,1,0,PERMANENT
UPI,INSUFFICIENT_FUNDS,20890,3,3,0.05,13,1,1,CUSTOMER_ACTION
NETBANKING,ACCOUNT_BLOCKED,29739,1,4,0.5,18,1,0,PERMANENT
UPI,INVALID_CARD,37730,3,4,0.36,20,1,0,PERMANENT
NETBANKING,BANK_TIMEOUT,36818,3,5,0.22,7,1,0,TRANSIENT
CARD,GATEWAY_TIMEOUT,30287,2,3,0.25,13,0,1,TRANSIENT
CARD,CARD_DECLINED,19240,4,5,0.24,2,1,0,CUSTOMER_ACTION
UPI,INSUFFICIENT_FUNDS,36154,1,0,0.4,3,1,0,CUSTOMER_ACTION
NETBANKING,ACCOUNT_BLOCKED,3881,4,1,0.17,10,1,1,PERMANENT
CARD,FRAUD_SUSPECTED,38287,1,4,0.35,14,0,0,RISK
NETBANKING,BANK_TIMEOUT,17478,3,4,0.35,5,1,0,TRANSIENT
NETBANKING,CARD_DECLINED,42115,3,5,0.35,12,1,1,CUSTOMER_ACTION
NETBANKING,CARD_DECLINED,13100,1,2,0.07,3,1,0,CUSTOMER_ACTION
UPI,FRAUD_SUSPECTED,42864,2,2,0.11,7,1,0,RISK
CARD,ACCOUNT_BLOCKED,44370,4,5,0.25,14,0,1,PERMANENT
CARD,CARD_DECLINED,34967,4,2,0.03,21,0,0,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,6139,3,0,0.24,15,0,0,RISK
UPI,NETWORK_ERROR,43377,1,3,0.42,12,1,1,TRANSIENT
CARD,INVALID_ACCOUNT,10032,1,3,0.07,5,1,0,PERMANENT
CARD,FRAUD_SUSPECTED,32897,2,5,0.03,4,1,0,RISK
NETBANKING,INVALID_ACCOUNT,9563,3,2,0.27,23,1,1,PERMANENT
NETBANKING,CARD_DECLINED,789,4,4,0.38,23,0,1,CUSTOMER_ACTION
NETBANKING,INSUFFICIENT_FUNDS,39119,3,3,0.42,8,1,0,CUSTOMER_ACTION
UPI,CARD_DECLINED,17159,2,5,0.21,7,0,1,CUSTOMER_ACTION
CARD,CARD_DECLINED,25951,3,2,0.12,1,1,0,CUSTOMER_ACTION
CARD,FRAUD_SUSPECTED,14367,1,0,0.33,6,1,0,RISK
CARD,BANK_TIMEOUT,44587,1,3,0.14,14,1,0,TRANSIENT
UPI,FRAUD_SUSPECTED,13500,3,1,0.44,22,1,0,RISK
UPI,INVALID_ACCOUNT,31736,2,4,0.17,23,1,1,PERMANENT
NETBANKING,ACCOUNT_BLOCKED,4110,3,2,0.16,18,0,1,PERMANENT
NETBANKING,BANK_TIMEOUT,38623,4,4,0.39,3,1,1,TRANSIENT
UPI,CARD_DECLINED,3352,2,4,0.13,22,0,0,CUSTOMER_ACTION
NETBANKING,CARD_DECLINED,37581,2,3,0.41,13,0,0,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,49766,3,0,0.19,15,0,0,TRANSIENT
CARD,GATEWAY_TIMEOUT,11423,3,0,0.36,11,1,0,TRANSIENT
NETBANKING,ACCOUNT_BLOCKED,23993,3,4,0.3,4,0,1,PERMANENT
NETBANKING,FRAUD_SUSPECTED,35934,3,4,0.25,0,1,0,RISK
UPI,GATEWAY_TIMEOUT,9788,2,4,0.46,7,1,0,TRANSIENT
UPI,ACCOUNT_BLOCKED,24647,2,2,0.4,19,1,1,PERMANENT
CARD,EXPIRED_CARD,34588,3,5,0.25,13,1,1,PERMANENT
CARD,FRAUD_SUSPECTED,44956,2,4,0.13,0,0,1,RISK
NETBANKING,GATEWAY_TIMEOUT,3318,4,2,0.21,9,1,0,TRANSIENT
NETBANKING,FRAUD_SUSPECTED,884,3,4,0.02,0,1,1,RISK
CARD,INVALID_ACCOUNT,32838,4,0,0.3,14,1,1,PERMANENT
NETBANKING,CARD_DECLINED,19477,4,2,0.13,7,0,1,CUSTOMER_ACTION
CARD,ACCOUNT_BLOCKED,48842,4,1,0.11,15,0,0,PERMANENT
NETBANKING,EXPIRED_CARD,7600,1,2,0.01,6,1,1,PERMANENT
UPI,CARD_DECLINED,18993,3,0,0.17,5,0,1,CUSTOMER_ACTION
NETBANKING,NETWORK_ERROR,355,3,3,0.07,13,0,1,TRANSIENT
NETBANKING,EXPIRED_CARD,5083,3,2,0.48,15,1,0,PERMANENT
UPI,ACCOUNT_BLOCKED,37595,3,4,0.07,17,0,1,PERMANENT
NETBANKING,FRAUD_SUSPECTED,15294,4,3,0.19,19,1,1,RISK
NETBANKING,INVALID_ACCOUNT,49088,3,5,0.44,14,0,0,PERMANENT
NETBANKING,GATEWAY_TIMEOUT,35176,3,2,0.14,23,1,0,TRANSIENT
NETBANKING,EXPIRED_CARD,21080,2,2,0.24,15,1,1,PERMANENT
CARD,FRAUD_SUSPECTED,42056,2,0,0.08,16,1,1,RISK
CARD,INVALID_ACCOUNT,4864,1,4,0.38,16,1,1,PERMANENT
NETBANKING,FRAUD_SUSPECTED,43931,2,1,0.37,19,0,0,RISK
NETBANKING,NETWORK_ERROR,905,3,2,0.18,3,1,0,TRANSIENT
NETBANKING,INVALID_ACCOUNT,23976,3,0,0.17,18,0,0,PERMANENT
UPI,FRAUD_SUSPECTED,19134,4,1,0.43,23,1,0,RISK
NETBANKING,INSUFFICIENT_FUNDS,15454,2,0,0.39,13,1,0,CUSTOMER_ACTION
UPI,CARD_DECLINED,46871,3,4,0.47,10,0,1,CUSTOMER_ACTION
NETBANKING,INSUFFICIENT_FUNDS,46232,1,4,0.21,0,1,1,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,42805,2,5,0.4,6,1,1,RISK
NETBANKING,INSUFFICIENT_FUNDS,30827,4,1,0.29,16,0,1,CUSTOMER_ACTION
UPI,ACCOUNT_BLOCKED,37404,4,5,0.29,15,1,1,PERMANENT
NETBANKING,BANK_TIMEOUT,42212,3,2,0.5,21,0,1,TRANSIENT
UPI,CARD_DECLINED,40063,1,5,0.05,14,0,0,CUSTOMER_ACTION
CARD,CARD_DECLINED,9780,4,4,0.09,9,1,0,CUSTOMER_ACTION
NETBANKING,NETWORK_ERROR,20041,1,5,0.18,15,0,0,TRANSIENT
CARD,ACCOUNT_BLOCKED,13423,4,1,0.15,20,1,0,PERMANENT
NETBANKING,INVALID_CARD,44091,3,0,0.25,22,1,0,PERMANENT
UPI,NETWORK_ERROR,48705,4,2,0.31,15,0,1,TRANSIENT
UPI,CARD_DECLINED,29816,1,2,0.05,6,0,1,CUSTOMER_ACTION
UPI,ACCOUNT_BLOCKED,4348,2,4,0.06,12,0,1,PERMANENT
CARD,BANK_TIMEOUT,34224,3,1,0.23,17,0,0,TRANSIENT
CARD,FRAUD_SUSPECTED,5635,2,3,0.06,7,0,1,RISK
NETBANKING,INSUFFICIENT_FUNDS,24478,2,0,0.21,8,0,1,CUSTOMER_ACTION
CARD,NETWORK_ERROR,10709,2,4,0.2,10,1,0,TRANSIENT
CARD,ACCOUNT_BLOCKED,24439,3,4,0.18,7,1,1,PERMANENT
CARD,BANK_TIMEOUT,48927,4,3,0.45,4,1,0,TRANSIENT
UPI,FRAUD_SUSPECTED,21609,1,0,0.32,10,1,1,RISK
CARD,INSUFFICIENT_FUNDS,31847,3,2,0.39,20,0,0,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,7580,1,2,0.05,1,1,1,TRANSIENT
CARD,INSUFFICIENT_FUNDS,24936,1,4,0.34,13,0,0,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,25161,4,0,0.12,9,0,1,RISK
UPI,INVALID_ACCOUNT,2858,1,2,0.17,9,0,0,PERMANENT
UPI,CARD_DECLINED,26716,1,5,0.2,19,1,0,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,22925,1,5,0.12,20,1,0,RISK
CARD,CARD_DECLINED,32031,2,1,0.16,10,0,1,CUSTOMER_ACTION
NETBANKING,GATEWAY_TIMEOUT,14578,2,2,0.04,9,0,1,TRANSIENT
CARD,FRAUD_SUSPECTED,46129,2,5,0.31,1,0,1,RISK
NETBANKING,FRAUD_SUSPECTED,46634,1,2,0.35,23,1,1,RISK
UPI,CARD_DECLINED,19865,1,5,0.29,3,1,0,CUSTOMER_ACTION
UPI,EXPIRED_CARD,32724,1,4,0.26,3,1,1,PERMANENT
UPI,BANK_TIMEOUT,15161,3,3,0.31,21,0,0,TRANSIENT
UPI,FRAUD_SUSPECTED,25070,3,2,0.14,13,1,0,RISK
UPI,FRAUD_SUSPECTED,7420,2,2,0.12,3,0,1,RISK
CARD,ACCOUNT_BLOCKED,11386,2,4,0.18,15,1,1,PERMANENT
UPI,FRAUD_SUSPECTED,36496,1,5,0.29,16,1,0,RISK
NETBANKING,EXPIRED_CARD,14548,1,2,0.39,3,1,0,PERMANENT
CARD,FRAUD_SUSPECTED,5505,3,2,0.23,13,1,0,RISK
UPI,FRAUD_SUSPECTED,24346,2,3,0.14,11,0,1,RISK
CARD,FRAUD_SUSPECTED,5756,1,1,0.47,14,0,1,RISK
UPI,ACCOUNT_BLOCKED,1470,2,4,0.41,14,0,1,PERMANENT
CARD,FRAUD_SUSPECTED,11478,4,5,0.21,22,1,1,RISK
CARD,NETWORK_ERROR,17239,3,0,0.4,13,0,0,TRANSIENT
CARD,FRAUD_SUSPECTED,10252,3,2,0.18,2,0,0,RISK
UPI,EXPIRED_CARD,13719,3,0,0.43,11,1,0,PERMANENT
NETBANKING,GATEWAY_TIMEOUT,23140,3,1,0.44,20,1,0,TRANSIENT
UPI,INVALID_ACCOUNT,24203,4,4,0.26,1,1,0,PERMANENT
UPI,NETWORK_ERROR,30955,1,1,0.2,6,1,0,TRANSIENT
CARD,INSUFFICIENT_FUNDS,34801,1,5,0.39,4,1,1,CUSTOMER_ACTION
UPI,CARD_DECLINED,16080,2,3,0.07,14,1,1,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,22103,1,4,0.32,9,1,1,RISK
NETBANKING,INVALID_ACCOUNT,45057,2,4,0.15,19,0,0,PERMANENT
CARD,CARD_DECLINED,22813,4,1,0.49,23,1,1,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,21748,2,3,0.33,14,0,0,RISK
UPI,BANK_TIMEOUT,26106,1,5,0.36,6,0,1,TRANSIENT
CARD,INVALID_CARD,16046,3,0,0.46,17,0,0,PERMANENT
NETBANKING,INSUFFICIENT_FUNDS,20999,1,4,0.02,12,1,1,CUSTOMER_ACTION
UPI,BANK_TIMEOUT,27846,2,4,0.04,3,0,1,TRANSIENT
UPI,INSUFFICIENT_FUNDS,23274,3,5,0.45,18,1,0,CUSTOMER_ACTION
UPI,FRAUD_SUSPECTED,17145,1,2,0.29,2,0,1,RISK
NETBANKING,INVALID_CARD,27640,2,1,0.36,11,0,1,PERMANENT
UPI,INVALID_CARD,26995,2,1,0.16,15,0,0,PERMANENT
NETBANKING,FRAUD_SUSPECTED,36161,2,3,0.48,3,0,1,RISK
UPI,NETWORK_ERROR,4363,1,4,0.15,2,1,1,TRANSIENT
CARD,INVALID_CARD,9009,1,0,0.29,19,1,1,PERMANENT
NETBANKING,CARD_DECLINED,26029,4,2,0.03,17,0,1,CUSTOMER_ACTION
NETBANKING,NETWORK_ERROR,44246,2,0,0.15,14,0,1,TRANSIENT
NETBANKING,INSUFFICIENT_FUNDS,45051,4,0,0.46,6,0,0,CUSTOMER_ACTION
UPI,GATEWAY_TIMEOUT,1814,1,2,0.42,23,1,0,TRANSIENT
CARD,INVALID_CARD,576,2,5,0.47,15,1,1,PERMANENT
UPI,EXPIRED_CARD,15241,2,3,0.12,3,1,0,PERMANENT
UPI,INSUFFICIENT_FUNDS,8959,4,5,0.34,10,1,0,CUSTOMER_ACTION
NETBANKING,NETWORK_ERROR,44059,2,4,0.35,9,1,1,TRANSIENT
NETBANKING,FRAUD_SUSPECTED,5691,4,2,0.19,8,1,0,RISK
NETBANKING,NETWORK_ERROR,37716,2,5,0.49,13,0,1,TRANSIENT
CARD,EXPIRED_CARD,23062,3,5,0.33,20,0,1,PERMANENT
NETBANKING,FRAUD_SUSPECTED,32398,3,0,0.02,23,1,1,RISK
NETBANKING,GATEWAY_TIMEOUT,3652,2,0,0.23,4,0,0,TRANSIENT
NETBANKING,CARD_DECLINED,46408,1,2,0.1,7,0,1,CUSTOMER_ACTION
CARD,ACCOUNT_BLOCKED,1304,1,0,0.05,12,0,0,PERMANENT
CARD,INSUFFICIENT_FUNDS,12262,1,3,0.09,5,1,0,CUSTOMER_ACTION
CARD,INSUFFICIENT_FUNDS,48809,3,1,0.38,12,0,0,CUSTOMER_ACTION
UPI,NETWORK_ERROR,19291,1,4,0.48,6,0,0,TRANSIENT
UPI,NETWORK_ERROR,45391,4,0,0.31,18,1,1,TRANSIENT
UPI,INVALID_ACCOUNT,22018,1,4,0.34,18,1,0,PERMANENT
NETBANKING,GATEWAY_TIMEOUT,861,1,2,0.21,14,0,1,TRANSIENT
UPI,CARD_DECLINED,24007,3,0,0.24,13,0,1,CUSTOMER_ACTION
UPI,CARD_DECLINED,15816,1,1,0.36,16,1,1,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,27245,3,5,0.22,5,1,0,TRANSIENT
CARD,CARD_DECLINED,28955,4,2,0.05,9,0,1,CUSTOMER_ACTION
CARD,INVALID_CARD,22194,2,1,0.07,15,1,1,PERMANENT
UPI,CARD_DECLINED,20803,4,4,0.32,16,0,1,CUSTOMER_ACTION
CARD,INSUFFICIENT_FUNDS,7039,3,0,0.06,8,0,1,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,46087,3,2,0.44,13,1,0,TRANSIENT
UPI,GATEWAY_TIMEOUT,29176,1,5,0.24,22,1,0,TRANSIENT
CARD,GATEWAY_TIMEOUT,26464,3,2,0.45,10,0,1,TRANSIENT
UPI,INVALID_CARD,16757,1,0,0.33,2,1,1,PERMANENT
UPI,NETWORK_ERROR,25459,1,1,0.33,1,0,0,TRANSIENT
UPI,CARD_DECLINED,34982,2,0,0.34,16,0,1,CUSTOMER_ACTION
UPI,INSUFFICIENT_FUNDS,20933,4,4,0.2,13,1,0,CUSTOMER_ACTION
NETBANKING,BANK_TIMEOUT,4282,3,2,0.43,12,0,1,TRANSIENT
UPI,CARD_DECLINED,8159,4,2,0.11,22,0,1,CUSTOMER_ACTION
CARD,BANK_TIMEOUT,31100,3,2,0.33,13,0,1,TRANSIENT
UPI,INSUFFICIENT_FUNDS,4192,4,2,0.07,2,0,1,CUSTOMER_ACTION
UPI,FRAUD_SUSPECTED,14800,3,0,0.32,10,0,0,RISK
CARD,FRAUD_SUSPECTED,20979,2,0,0.42,15,1,1,RISK
UPI,FRAUD_SUSPECTED,49989,2,0,0.47,8,1,0,RISK
CARD,INVALID_CARD,42408,3,0,0.06,6,1,0,PERMANENT
NETBANKING,CARD_DECLINED,27971,2,5,0.06,21,0,1,CUSTOMER_ACTION
CARD,GATEWAY_TIMEOUT,35196,4,4,0.42,23,1,1,TRANSIENT
UPI,INVALID_CARD,36631,2,0,0.14,22,1,1,PERMANENT
CARD,FRAUD_SUSPECTED,32757,2,1,0.14,7,1,1,RISK
NETBANKING,CARD_DECLINED,31414,1,0,0.34,16,1,0,CUSTOMER_ACTION
UPI,FRAUD_SUSPECTED,43731,4,2,0.03,0,0,1,RISK
NETBANKING,BANK_TIMEOUT,7674,3,4,0.2,18,1,1,TRANSIENT
NETBANKING,GATEWAY_TIMEOUT,23592,2,4,0.02,23,1,0,TRANSIENT
NETBANKING,FRAUD_SUSPECTED,10137,1,4,0.14,23,0,1,RISK
CARD,INVALID_CARD,13566,2,2,0.05,20,0,0,PERMANENT
UPI,FRAUD_SUSPECTED,45319,4,1,0.37,16,0,0,RISK
UPI,EXPIRED_CARD,8143,2,5,0.41,14,1,0,PERMANENT
UPI,INSUFFICIENT_FUNDS,15921,1,1,0.17,15,1,0,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,46528,2,4,0.43,13,0,1,RISK
NETBANKING,CARD_DECLINED,7710,3,0,0.1,5,1,1,CUSTOMER_ACTION
UPI,INSUFFICIENT_FUNDS,20779,4,1,0.35,8,0,0,CUSTOMER_ACTION
UPI,FRAUD_SUSPECTED,40024,3,1,0.03,19,0,1,RISK
CARD,FRAUD_SUSPECTED,42664,4,0,0.31,19,1,0,RISK
NETBANKING,FRAUD_SUSPECTED,21680,2,5,0.48,10,0,0,RISK
NETBANKING,FRAUD_SUSPECTED,48543,4,3,0.31,22,0,1,RISK
CARD,FRAUD_SUSPECTED,13918,4,4,0.18,4,0,0,RISK
UPI,INVALID_CARD,38307,2,0,0.13,3,0,0,PERMANENT
UPI,INSUFFICIENT_FUNDS,7106,1,3,0.17,11,0,0,CUSTOMER_ACTION
NETBANKING,FRAUD_SUSPECTED,18379,3,5,0.37,3,0,0,RISK
UPI,INSUFFICIENT_FUNDS,15051,2,0,0.28,7,1,1,CUSTOMER_ACTION
NETBANKING,GATEWAY_TIMEOUT,20049,2,4,0.42,3,0,1,TRANSIENT
CARD,GATEWAY_TIMEOUT,36921,4,4,0.11,19,0,0,TRANSIENT
CARD,INSUFFICIENT_FUNDS,48636,2,1,0.19,1,0,0,CUSTOMER_ACTION
CARD,INVALID_CARD,7093,2,0,0.46,17,1,1,PERMANENT
UPI,INSUFFICIENT_FUNDS,29215,3,5,0.22,23,0,0,CUSTOMER_ACTION
UPI,BANK_TIMEOUT,29288,1,5,0.13,8,1,0,TRANSIENT
CARD,FRAUD_SUSPECTED,20323,1,3,0.43,0,0,1,RISK
CARD,CARD_DECLINED,42699,2,1,0.46,17,0,0,CUSTOMER_ACTION
NETBANKING,GATEWAY_TIMEOUT,11843,2,4,0.5,1,0,1,TRANSIENT
NETBANKING,ACCOUNT_BLOCKED,36363,2,2,0.26,23,1,0,PERMANENT
CARD,INVALID_CARD,28029,3,0,0.17,7,0,0,PERMANENT
CARD,INVALID_CARD,27033,4,5,0.45,1,1,0,PERMANENT
UPI,INSUFFICIENT_FUNDS,37656,1,5,0.22,2,0,1,CUSTOMER_ACTION
UPI,FRAUD_SUSPECTED,39091,2,3,0.11,3,0,1,RISK
CARD,BANK_TIMEOUT,32402,1,3,0.01,6,1,0,TRANSIENT
UPI,NETWORK_ERROR,35388,2,0,0.45,9,1,0,TRANSIENT
UPI,NETWORK_ERROR,6424,4,1,0.42,14,1,0,TRANSIENT
NETBANKING,FRAUD_SUSPECTED,17795,4,1,0.08,10,0,1,RISK
NETBANKING,FRAUD_SUSPECTED,43391,1,2,0.36,7,1,1,RISK
UPI,BANK_TIMEOUT,29610,2,5,0.37,19,1,1,TRANSIENT
CARD,BANK_TIMEOUT,45668,3,0,0.46,17,0,1,TRANSIENT
CARD,FRAUD_SUSPECTED,28636,3,5,0.23,23,0,1,RISK
UPI,FRAUD_SUSPECTED,2303,3,2,0.04,20,1,0,RISK
CARD,FRAUD_SUSPECTED,31842,3,0,0.29,5,0,0,RISK
CARD,ACCOUNT_BLOCKED,39514,2,0,0.46,0,0,0,PERMANENT
CARD,FRAUD_SUSPECTED,2280,3,5,0.32,1,1,1,RISK
UPI,GATEWAY_TIMEOUT,16801,3,3,0.19,16,1,0,TRANSIENT
UPI,BANK_TIMEOUT,19354,1,0,0.15,13,1,1,TRANSIENT
CARD,FRAUD_SUSPECTED,34730,2,2,0.37,17,1,1,RISK
CARD,CARD_DECLINED,1340,3,4,0.29,4,1,1,CUSTOMER_ACTION
CARD,EXPIRED_CARD,29164,4,0,0.05,6,0,1,PERMANENT
UPI,FRAUD_SUSPECTED,33336,1,1,0.34,3,1,1,RISK
UPI,CARD_DECLINED,36595,1,2,0.29,19,0,1,CUSTOMER_ACTION
CARD,INSUFFICIENT_FUNDS,1511,4,0,0.39,8,0,1,CUSTOMER_ACTION
CARD,FRAUD_SUSPECTED,47399,4,1,0.41,3,0,0,RISK
